1291,Viru,59.43603308,24.75114462
1293,Mere puiestee,59.43761918,24.75320621
1295,A. Laikmaa,59.43613964,24.75761455
1297,A. Laikmaa,59.43670559,24.7575445
1298,Hobujaama,59.43745354,24.75704449
1300,Hobujaama,59.43801698,24.75740945
1301,Hobujaama,59.43764908,24.75738367
1303,Mere puiestee,59.43831444,24.75406749
1305,Hobujaama,59.43710604,24.75862025
1306,Pronksi,59.43741497,24.76372296
1307,Pronksi,59.43719732,24.76100408
1308,Pronksi,59.43711858,24.76220072
27354,Maarjamõisa tee,59.12899521,25.74355616
1310,Pronksi,59.43720844,24.7621851
1311,Manee?i,59.4365172,24.76063647
1312,Manee?i,59.43605169,24.76041463
1313,Manee?i,59.43575999,24.76118354
1314,Kunstiakadeemia,59.43548192,24.75959132
4721,Harku,59.38945661,24.55819233
1317,Paberi,59.43366853,24.76208925
1318,Kunstiakadeemia,59.43534522,24.75838995
1319,Kunstiakadeemia,59.43530769,24.75867108
135246,Ibaste,58.23453013,27.11250145
136939,Patra,58.11765702,27.17210478
1323,Vabaduse väljak,59.43323751,24.74389314
1324,Vabaduse väljak,59.43395075,24.74635861
1325,Veerenni,59.42576259,24.74816837
1326,Veerenni,59.42557837,24.74899235
1327,Liivalaia,59.42806273,24.74938266
1328,Keskhaigla,59.4287988,24.75253499
1330,Kosmos,59.42886146,24.74307775
1331,Kosmos,59.42818304,24.74240828
1333,Tõnismägi,59.43147583,24.73951959
1334,Liivalaia,59.42754775,24.74838473
1335,Lauluväljak,59.44839362,24.8029666
1336,Lauluväljak,59.44815822,24.80329602
1337,Maarjamägi,59.45177,24.80693
1338,Maarjamägi,59.45293058,24.80824046
1339,Oru,59.44355426,24.80015483
1340,Oru,59.44335205,24.80240632
1342,Juhkentali,59.42284,24.77095
1343,Püssirohu,59.4279347,24.76539519
1344,Püssirohu,59.4278118,24.76491674
1345,Filtri tee,59.42161,24.77381
1346,Sossimägi,59.42526197,24.78330389
1347,Sossimägi,59.42453856,24.78418578
1348,Sossimägi,59.42549473,24.78189983
1349,Lindakivi,59.41973676,24.79154307
1350,Lindakivi,59.41923589,24.79272924
1351,Filtri tee,59.42074,24.77166
1352,Hotell Olümpia,59.43070196,24.75877916
1353,Hotell Olümpia,59.42893374,24.7587399
1354,Hotell Olümpia,59.43110988,24.7612022
1355,Varre,59.41964,24.75139
